station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
NYC,2015-03-21 18:51,41.00,30.02,64.68,260.00,5.00,0.00,29.95,1013.40,9.00,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,37.08,KNYC 211851Z AUTO 26005KT 9SM OVC042 05/M01 A2995 RMK AO2 SLP134 T00501011
NYC,2015-03-21 19:51,42.98,32.00,64.93,250.00,7.00,0.00,29.92,1012.50,8.00,M,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,38.16,KNYC 211951Z AUTO 25007KT 8SM OVC033 06/00 A2992 RMK AO2 SLP125 T00610000
NYC,2015-03-21 20:42,42.98,32.00,64.93,260.00,6.00,0.00,29.91,M,9.00,17.00,BKN,OVC,M,M,2800.00,3500.00,M,M,M,M,M,M,M,M,M,38.75,KNYC 212042Z AUTO 26006G17KT 9SM BKN028 OVC035 06/00 A2991 RMK AO2 T00610000
NYC,2015-03-21 20:51,42.98,32.00,64.93,270.00,6.00,0.00,29.91,1012.20,8.00,M,SCT,OVC,M,M,2800.00,3500.00,M,M,M,M,M,M,M,M,M,38.75,KNYC 212051Z AUTO 27006KT 8SM SCT028 OVC035 06/00 A2991 RMK AO2 SLP122 T00610000 56026
NYC,2015-03-21 21:51,44.96,33.08,62.87,M,3.00,0.00,29.91,1012.10,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,KNYC 212151Z AUTO VRB03KT 8SM CLR 07/01 A2991 RMK AO2 SLP121 T00720006
NYC,2015-03-21 22:51,44.06,33.08,65.07,270.00,6.00,0.00,29.91,1012.00,7.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.05,KNYC 212251Z AUTO 27006G16KT 7SM CLR 07/01 A2991 RMK AO2 SLP120 T00670006
NYC,2015-03-21 23:51,44.96,33.08,62.87,250.00,6.00,0.00,29.91,1012.00,8.00,M,BKN,BKN,M,M,6000.00,10000.00,M,M,M,M,M,M,M,M,M,41.14,KNYC 212351Z AUTO 25006KT 8SM BKN060 BKN100 07/01 A2991 RMK AO2 SLP120 T00720006 10072 20044 58001
NYC,2015-03-22 00:51,46.04,33.98,62.56,M,5.00,0.00,29.92,1012.30,7.00,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,43.07,KNYC 220051Z AUTO VRB05KT 7SM OVC042 08/01 A2992 RMK AO2 SLP123 T00780011
NYC,2015-03-22 01:51,46.94,35.06,63.13,290.00,5.00,0.00,29.92,1012.50,7.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,44.14,KNYC 220151Z AUTO 29005KT 7SM OVC060 08/02 A2992 RMK AO2 SLP125 T00830017
NYC,2015-03-22 02:51,46.04,33.98,62.56,280.00,9.00,0.00,29.93,1012.80,9.00,16.00,BKN,BKN,M,M,5500.00,7000.00,M,M,M,M,M,M,M,M,M,40.97,KNYC 220251Z AUTO 28009G16KT 9SM BKN055 BKN070 08/01 A2993 RMK AO2 SLP128 T00780011 52008
NYC,2015-03-22 03:51,44.96,30.02,55.56,310.00,11.00,0.00,29.94,1013.00,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.84,KNYC 220351Z AUTO 31011G22KT 10SM CLR 07/M01 A2994 RMK AO2 SLP130 T00721011
NYC,2015-03-22 04:51,42.98,28.94,57.35,290.00,6.00,0.00,29.95,1013.20,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.75,KNYC 220451Z AUTO 29006G14KT 10SM CLR 06/M02 A2995 RMK AO2 SLP132 T00611017 400831017
NYC,2015-03-22 05:51,42.08,23.00,46.41,290.00,8.00,0.00,29.95,1013.30,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.53,KNYC 220551Z AUTO 29008G20KT 10SM CLR 06/M05 A2995 RMK AO2 SLP133 T00561050 10083 20056 51005
NYC,2015-03-22 06:51,39.92,21.02,46.41,300.00,7.00,0.00,29.96,1013.80,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.43,KNYC 220651Z AUTO 30007G16KT 270V340 10SM CLR 04/M06 A2996 RMK AO2 SLP138 T00441061
NYC,2015-03-22 07:51,37.94,23.00,54.51,M,4.00,0.00,29.97,1014.20,10.00,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,34.36,KNYC 220751Z AUTO VRB04KT 10SM FEW045 03/M05 A2997 RMK AO2 SLP142 T00331050
NYC,2015-03-22 08:51,37.04,19.94,49.62,M,4.00,0.00,29.99,1014.80,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.31,KNYC 220851Z AUTO VRB04G21KT 10SM CLR 03/M07 A2999 RMK AO2 SLP148 T00281067 53014
NYC,2015-03-22 09:51,35.06,15.98,45.26,310.00,9.00,0.00,30.02,1015.60,10.00,16.00,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,27.32,KNYC 220951Z AUTO 31009G16KT 10SM FEW044 02/M09 A3002 RMK AO2 SLP156 T00171089
NYC,2015-03-22 10:51,33.08,15.98,48.98,M,3.00,0.00,30.05,1016.90,10.00,M,FEW,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,29.92,KNYC 221051Z AUTO VRB03KT 10SM FEW048 01/M09 A3005 RMK AO2 SLP169 T00061089
NYC,2015-03-22 11:51,32.00,12.92,44.74,300.00,7.00,0.00,30.07,1017.50,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.78,KNYC 221151Z AUTO 30007G16KT 260V350 10SM CLR 00/M11 A3007 RMK AO2 SLP175 T00001106 10056 20000 51028
NYC,2015-03-22 12:51,33.08,12.92,42.84,300.00,7.00,0.00,30.08,1017.90,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.10,KNYC 221251Z AUTO 30007G16KT 10SM CLR 01/M11 A3008 RMK AO2 SLP179 T00061106
NYC,2015-03-22 13:51,33.98,12.92,M,M,M,0.00,30.10,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 221351Z AUTO 10SM CLR 01/M11 A3010 RMK AO2 SLP183 T00111106
NYC,2015-03-22 14:51,35.96,10.04,33.61,300.00,7.00,0.00,30.10,1018.30,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.61,KNYC 221451Z AUTO 30007G16KT 240V340 10SM CLR 02/M12 A3010 RMK AO2 SLP183 T00221122 51008
NYC,2015-03-22 15:51,37.94,10.04,31.09,310.00,9.00,0.00,30.09,1018.30,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,26.00,310.00,2015-03-22 15:18,30.90,KNYC 221551Z AUTO 31009G14KT 290V010 10SM CLR 03/M12 A3009 RMK AO2 PK WND 31026/1518 SLP183 T00331122
NYC,2015-03-22 16:51,39.02,10.04,29.80,320.00,9.00,0.00,30.08,1017.80,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.24,KNYC 221651Z AUTO 32009G21KT 290V360 10SM CLR 04/M12 A3008 RMK AO2 SLP178 T00391122
NYC,2015-03-22 17:51,39.92,10.04,28.78,320.00,8.00,0.00,30.07,1017.50,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.87,KNYC 221751Z AUTO 32008G17KT 290V020 10SM CLR 04/M12 A3007 RMK AO2 SLP175 T00441122 10050 20000 58008
NYC,2015-03-22 18:51,41.00,12.02,30.13,310.00,9.00,0.00,30.06,1016.90,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.70,KNYC 221851Z AUTO 31009G15KT 10SM CLR 05/M11 A3006 RMK AO2 SLP169 T00501111
NYC,2015-03-22 19:51,41.00,10.04,27.59,300.00,12.00,0.00,30.06,1017.00,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.46,KNYC 221951Z AUTO 30012G18KT 10SM CLR 05/M12 A3006 RMK AO2 SLP170 T00501122
NYC,2015-03-22 20:51,39.92,6.98,25.07,310.00,7.00,0.00,30.05,1016.90,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.43,KNYC 222051Z AUTO 31007G19KT 250V330 10SM CLR 04/M14 A3005 RMK AO2 SLP169 T00441139 56007
NYC,2015-03-22 21:51,39.02,6.08,24.93,M,5.00,0.00,30.06,1017.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.73,KNYC 222151Z AUTO VRB05KT 10SM CLR 04/M14 A3006 RMK AO2 SLP170 T00391144
NYC,2015-03-22 22:51,37.04,5.00,25.64,310.00,8.00,0.00,30.07,1017.70,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.32,KNYC 222251Z AUTO 31008G16KT 10SM CLR 03/M15 A3007 RMK AO2 SLP177 T00281150
NYC,2015-03-22 23:51,35.96,5.00,26.76,310.00,6.00,0.00,30.09,1018.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.30,KNYC 222351Z AUTO 31006KT 10SM CLR 02/M15 A3009 RMK AO2 SLP184 T00221150 10056 20022 53014
NYC,2015-03-23 00:51,33.98,6.08,30.42,350.00,7.00,0.00,30.12,1019.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.19,KNYC 230051Z AUTO 35007KT 290V040 10SM CLR 01/M14 A3012 RMK AO2 SLP193 T00111144
NYC,2015-03-23 01:51,32.00,6.08,M,M,M,0.00,30.15,1020.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 230151Z AUTO 10SM CLR 00/M14 A3015 RMK AO2 SLP202 T00001144
NYC,2015-03-23 02:51,30.02,6.08,35.68,M,5.00,0.00,30.17,1020.80,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.04,KNYC 230251Z AUTO VRB05G15KT 10SM CLR M01/M14 A3017 RMK AO2 SLP208 T10111144 51024
NYC,2015-03-23 03:51,28.94,3.92,33.78,M,3.00,0.00,30.19,1021.40,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.19,KNYC 230351Z AUTO VRB03G14KT 10SM CLR M02/M16 A3019 RMK AO2 SLP214 T10171156
NYC,2015-03-23 04:51,28.04,5.00,36.83,0.00,0.00,0.00,30.20,1022.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.04,KNYC 230451Z AUTO 00000KT 10SM CLR M02/M15 A3020 RMK AO2 SLP221 T10221150 400611022
NYC,2015-03-23 05:51,26.96,5.00,38.50,M,3.00,0.00,30.21,1022.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.93,KNYC 230551Z AUTO VRB03KT 10SM CLR M03/M15 A3021 RMK AO2 SLP224 T10281150 10022 21028 51016
NYC,2015-03-23 06:51,26.06,6.08,41.98,M,5.00,0.00,30.23,1022.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.34,KNYC 230651Z AUTO VRB05KT 10SM CLR M03/M14 A3023 RMK AO2 SLP229 T10331144
NYC,2015-03-23 07:51,24.98,6.08,43.91,M,3.00,0.00,30.23,1023.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.66,KNYC 230751Z AUTO VRB03KT 10SM CLR M04/M14 A3023 RMK AO2 SLP230 T10391144
NYC,2015-03-23 08:51,24.98,6.08,43.91,M,5.00,0.00,30.23,1022.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.06,KNYC 230851Z AUTO VRB05KT 10SM CLR M04/M14 A3023 RMK AO2 SLP229 T10391144 50005
NYC,2015-03-23 09:51,24.08,6.98,47.49,310.00,7.00,0.00,30.24,1023.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.13,KNYC 230951Z AUTO 31007KT 270V340 10SM CLR M04/M14 A3024 RMK AO2 SLP232 T10441139
NYC,2015-03-23 10:51,23.00,6.98,49.69,M,3.00,0.00,30.25,1023.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.40,KNYC 231051Z AUTO VRB03KT 10SM CLR M05/M14 A3025 RMK AO2 SLP238 T10501139
NYC,2015-03-23 11:51,23.00,6.98,49.69,310.00,7.00,0.00,30.27,1024.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KNYC 231151Z AUTO 31007KT 10SM CLR M05/M14 A3027 RMK AO2 SLP242 T10501139 11028 21050 53013
NYC,2015-03-23 12:51,24.08,6.08,45.59,320.00,10.00,0.00,30.27,1024.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.04,KNYC 231251Z AUTO 32010KT 10SM CLR M04/M14 A3027 RMK AO2 SLP244 T10441144
NYC,2015-03-23 13:51,26.96,6.08,40.45,310.00,10.00,0.00,30.27,1024.20,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.65,KNYC 231351Z AUTO 31010G17KT 10SM CLR M03/M14 A3027 RMK AO2 SLP242 T10281144
NYC,2015-03-23 14:51,28.94,5.00,35.50,300.00,10.00,0.00,30.26,1024.10,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.13,KNYC 231451Z AUTO 30010G17KT 10SM CLR M02/M15 A3026 RMK AO2 SLP241 T10171150 58001
NYC,2015-03-23 15:51,32.00,6.08,32.93,320.00,8.00,0.00,30.25,1023.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,KNYC 231551Z AUTO 32008KT 270V010 10SM CLR 00/M14 A3025 RMK AO2 SLP238 T00001144
NYC,2015-03-23 16:51,33.98,5.00,28.96,M,4.00,0.00,30.24,1023.20,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.73,KNYC 231651Z AUTO VRB04G14KT 10SM CLR 01/M15 A3024 RMK AO2 SLP232 T00111150
NYC,2015-03-23 17:51,35.06,3.92,26.39,270.00,7.00,0.00,30.22,1022.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.51,KNYC 231751Z AUTO 27007KT 10SM CLR 02/M16 A3022 RMK AO2 SLP226 T00171156 10022 21050 58014
NYC,2015-03-23 18:51,37.04,1.94,22.27,M,5.00,0.00,30.20,1022.10,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.38,KNYC 231851Z AUTO VRB05G15KT 10SM CLR 03/M17 A3020 RMK AO2 SLP221 T00281167
NYC,2015-03-23 19:51,37.04,-0.94,19.46,M,5.00,0.00,30.20,1021.90,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.38,KNYC 231951Z AUTO VRB05G16KT 10SM CLR 03/M18 A3020 RMK AO2 SLP219 T00281183
NYC,2015-03-23 20:51,37.94,-0.04,M,M,M,0.00,30.19,1021.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 232051Z AUTO 10SM CLR 03/M18 A3019 RMK AO2 SLP217 T00331178 56009
NYC,2015-03-23 21:51,37.04,-2.02,18.49,310.00,9.00,0.00,30.20,1021.90,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.78,KNYC 232151Z AUTO 31009G17KT 10SM CLR 03/M19 A3020 RMK AO2 SLP219 T00281189
NYC,2015-03-23 22:51,35.96,-0.04,21.19,310.00,6.00,0.00,30.21,1022.30,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.30,KNYC 232251Z AUTO 31006G16KT 10SM CLR 02/M18 A3021 RMK AO2 SLP223 T00221178
NYC,2015-03-23 23:51,33.98,1.94,25.14,0.00,0.00,0.00,30.23,1023.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.98,KNYC 232351Z AUTO 00000KT 10SM CLR 01/M17 A3023 RMK AO2 SLP231 T00111167 10033 20011 53014
NYC,2015-03-24 00:51,33.98,1.94,25.14,300.00,5.00,0.00,30.26,1023.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.75,KNYC 240051Z AUTO 30005KT 10SM CLR 01/M17 A3026 RMK AO2 SLP239 T00111167
NYC,2015-03-24 01:51,33.08,1.94,26.07,M,5.00,0.00,30.27,1024.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.68,KNYC 240151Z AUTO VRB05KT 10SM CLR 01/M17 A3027 RMK AO2 SLP243 T00061167
NYC,2015-03-24 02:51,32.00,3.02,M,M,M,0.00,30.26,1024.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KNYC 240251Z AUTO 10SM CLR 00/M16 A3026 RMK AO2 SLP241 T00001161 50010
NYC,2015-03-24 03:51,30.92,3.02,29.90,M,6.00,0.00,30.27,1024.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.23,KNYC 240351Z AUTO VRB06KT 10SM CLR M01/M16 A3027 RMK AO2 SLP244 T10061161
NYC,2015-03-24 04:51,30.92,3.02,29.90,350.00,6.00,0.00,30.29,1024.90,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,24.23,KNYC 240451Z AUTO 35006KT 10SM FEW120 M01/M16 A3029 RMK AO2 SLP249 T10061161 400331050
NYC,2015-03-24 05:51,30.92,3.02,29.90,M,3.00,0.00,30.29,1024.90,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,27.45,KNYC 240551Z AUTO VRB03KT 10SM OVC110 M01/M16 A3029 RMK AO2 SLP249 T10061161 10011 21011 51007
NYC,2015-03-24 06:51,30.02,3.92,32.32,50.00,9.00,0.00,30.30,1025.40,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,21.05,KNYC 240651Z AUTO 05009KT 10SM OVC110 M01/M16 A3030 RMK AO2 SLP254 T10111156
NYC,2015-03-24 07:51,28.94,3.92,33.78,50.00,10.00,0.00,30.30,1025.50,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,19.13,KNYC 240751Z AUTO 05010KT 10SM OVC110 M02/M16 A3030 RMK AO2 SLP255 T10171156
NYC,2015-03-24 08:51,28.04,3.92,35.05,50.00,7.00,0.00,30.30,1025.50,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,19.95,KNYC 240851Z AUTO 05007KT 10SM OVC110 M02/M16 A3030 RMK AO2 SLP255 T10221156 51006
NYC,2015-03-24 09:51,26.96,6.08,40.45,350.00,7.00,0.00,30.32,1026.10,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,18.64,KNYC 240951Z AUTO 35007KT 310V040 10SM BKN100 M03/M14 A3032 RMK AO2 SLP261 T10281144
NYC,2015-03-24 10:51,26.06,6.08,41.98,M,4.00,0.00,30.34,1026.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.48,KNYC 241051Z AUTO VRB04KT 10SM CLR M03/M14 A3034 RMK AO2 SLP266 T10331144
NYC,2015-03-24 11:51,26.06,6.08,41.98,M,3.00,0.00,30.35,1027.00,10.00,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,21.90,KNYC 241151Z AUTO VRB03KT 10SM BKN095 M03/M14 A3035 RMK AO2 SLP270 T10331144 11006 21033 51015
NYC,2015-03-24 12:51,26.96,5.00,38.50,M,5.00,0.00,30.36,1027.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.41,KNYC 241251Z AUTO VRB05KT 10SM CLR M03/M15 A3036 RMK AO2 SLP275 T10281150
NYC,2015-03-24 13:51,30.02,6.08,35.68,M,3.00,0.00,30.37,1027.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.43,KNYC 241351Z AUTO VRB03KT 10SM CLR M01/M14 A3037 RMK AO2 SLP279 T10111144
NYC,2015-03-24 14:51,32.00,6.08,32.93,M,6.00,0.00,30.38,1027.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,KNYC 241451Z AUTO VRB06KT 10SM CLR 00/M14 A3038 RMK AO2 SLP279 T00001144 51009
NYC,2015-03-24 15:51,33.98,6.08,30.42,0.00,0.00,0.00,30.36,1027.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.98,KNYC 241551Z AUTO 00000KT 10SM CLR 01/M14 A3036 RMK AO2 SLP274 T00111144
NYC,2015-03-24 16:51,35.06,6.08,29.14,0.00,0.00,0.00,30.35,1027.00,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,35.06,KNYC 241651Z AUTO 00000KT 10SM FEW110 02/M14 A3035 RMK AO2 SLP270 T00171144
NYC,2015-03-24 17:51,39.02,6.98,25.97,0.00,0.00,0.00,30.33,1026.40,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,39.02,KNYC 241751Z AUTO 00000KT 10SM OVC110 04/M14 A3033 RMK AO2 SLP264 T00391139 10039 21033 58016
NYC,2015-03-24 18:51,42.08,8.96,25.22,M,4.00,0.00,30.32,1026.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.19,KNYC 241851Z AUTO VRB04KT 10SM CLR 06/M13 A3032 RMK AO2 SLP260 T00561128
NYC,2015-03-24 19:51,42.98,8.96,24.36,M,3.00,0.00,30.32,1026.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.24,KNYC 241951Z AUTO VRB03KT 10SM CLR 06/M13 A3032 RMK AO2 SLP261 T00611128
NYC,2015-03-24 20:51,44.06,10.04,24.53,0.00,0.00,0.00,30.32,1025.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.06,KNYC 242051Z AUTO 00000KT 10SM CLR 07/M12 A3032 RMK AO2 SLP259 T00671122 56005
NYC,2015-03-24 21:51,44.06,10.04,24.53,M,3.00,0.00,30.32,1026.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.48,KNYC 242151Z AUTO VRB03KT 10SM CLR 07/M12 A3032 RMK AO2 SLP260 T00671122
NYC,2015-03-24 22:51,42.08,10.94,27.55,60.00,5.00,0.00,30.34,1026.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.37,KNYC 242251Z AUTO 06005KT 10SM CLR 06/M12 A3034 RMK AO2 SLP266 T00561117
NYC,2015-03-24 23:51,41.00,10.94,28.72,50.00,3.00,0.00,30.36,1027.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,KNYC 242351Z AUTO 05003KT 10SM CLR 05/M12 A3036 RMK AO2 SLP274 T00501117 10072 20033 53016
NYC,2015-03-25 00:51,39.92,17.06,39.17,150.00,3.00,0.00,30.38,1027.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.74,KNYC 250051Z AUTO 15003KT 10SM CLR 04/M08 A3038 RMK AO2 SLP279 T00441083
NYC,2015-03-25 01:51,39.02,17.96,42.18,170.00,3.00,0.00,30.39,1028.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.71,KNYC 250151Z AUTO 17003KT 10SM CLR 04/M08 A3039 RMK AO2 SLP283 T00391078
NYC,2015-03-25 02:51,39.02,17.96,42.18,300.00,3.00,0.00,30.39,1028.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.71,KNYC 250251Z AUTO 30003KT 10SM CLR 04/M08 A3039 RMK AO2 SLP285 T00391078 51011
NYC,2015-03-25 03:51,37.94,15.08,38.84,0.00,0.00,0.00,30.41,1029.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,KNYC 250351Z AUTO 00000KT 10SM CLR 03/M09 A3041 RMK AO2 SLP290 T00331094
NYC,2015-03-25 04:51,37.94,15.08,38.84,0.00,0.00,0.00,30.42,1029.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,KNYC 250451Z AUTO 00000KT 10SM CLR 03/M09 A3042 RMK AO2 SLP292 T00331094 400721033
NYC,2015-03-25 05:51,37.04,15.08,40.24,0.00,0.00,0.00,30.40,1028.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.04,KNYC 250551Z AUTO 00000KT 10SM CLR 03/M09 A3040 RMK AO2 SLP288 T00281094 10050 20022 50003
NYC,2015-03-25 06:51,35.96,15.08,41.99,0.00,0.00,0.00,30.41,1028.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.96,KNYC 250651Z AUTO 00000KT 10SM CLR 02/M09 A3041 RMK AO2 SLP289 T00221094
NYC,2015-03-25 07:51,35.96,15.98,43.67,0.00,0.00,0.00,30.40,1028.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.96,KNYC 250751Z AUTO 00000KT 10SM CLR 02/M09 A3040 RMK AO2 SLP287 T00221089
NYC,2015-03-25 08:51,35.06,19.04,51.64,0.00,0.00,0.00,30.41,1029.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.06,KNYC 250851Z AUTO 00000KT 10SM CLR 02/M07 A3041 RMK AO2 SLP291 T00171072 53003
NYC,2015-03-25 09:51,33.98,19.04,53.91,40.00,4.00,0.00,30.42,1029.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.73,KNYC 250951Z AUTO 04004KT 10SM CLR 01/M07 A3042 RMK AO2 SLP293 T00111072
NYC,2015-03-25 10:51,35.06,21.92,58.37,60.00,3.00,0.00,30.42,1029.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.19,KNYC 251051Z AUTO 06003KT 10SM CLR 02/M06 A3042 RMK AO2 SLP292 T00171056
NYC,2015-03-25 11:51,35.96,21.02,54.21,40.00,3.00,0.00,30.42,1029.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.22,KNYC 251151Z AUTO 04003KT 10SM CLR 02/M06 A3042 RMK AO2 SLP293 T00221061 10028 20011 51002
NYC,2015-03-25 12:51,39.02,23.00,52.26,0.00,0.00,0.00,30.43,1029.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.02,KNYC 251251Z AUTO 00000KT 10SM CLR 04/M05 A3043 RMK AO2 SLP297 T00391050
NYC,2015-03-25 13:51,44.96,15.98,30.79,M,3.00,0.00,30.42,1029.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,KNYC 251351Z AUTO VRB03KT 10SM CLR 07/M09 A3042 RMK AO2 SLP293 T00721089
NYC,2015-03-25 14:51,46.04,14.00,27.11,M,3.00,0.00,30.42,1029.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.74,KNYC 251451Z AUTO VRB03KT 10SM CLR 08/M10 A3042 RMK AO2 SLP293 T00781100 51001
